movie_id,original_language,overview,popularity,runtime,status,tagline,title,vote_average,vote_count,budget,revenue,release_date
245846,en,"Newly arrived to a remote desert town, Catherine and Matthew are tormented by a suspicion when their two teenage children mysteriously vanish.",5.1456550000000005,111.0,Released,To find the truth they must lose themselves.,Strangerland,5.1,83,10000000.0,161097.0,2015-07-01
25186,en,Two shady concert promoters get into hot water when their chance to book a superstar rapper goes awry.,1.728816,85.0,Released,,Janky Promoters,7.0,5,10000000.0,9069.0,2009-10-16
15017,en,A young professional woman (Simpson) unwittingly becomes the pawn of two business executives in their bid to oust the head of a mega-conglomerate.,3.064563,93.0,Released,Small-town girl. Big-time dreams.,Blonde Ambition,3.9,29,10000000.0,1537479.0,2007-12-21
12245,en,"At Oxford University, a professor and a grad student work together to try and stop a potential series of murders seemingly linked by mathematical symbols",9.318033,107.0,Released,There is no way of finding a single absolute truth,The Oxford Murders,5.7,188,14100000.0,17704131.0,2008-01-18
66767,en,"Three dance crews – one Latin American, one European and one Canadian – prepare to battle at the International Beat the World competition in Detroit. Along the way, they struggle with gambling debt, bad break-ups and their own egos. In the final showdown to become world champions they find that their lifelong hopes, dreams and even lives, are at stake.",2.873796,91.0,Released,"Feel the beat, live the dream.",Beat the World,4.3,16,10000000.0,1230542.0,2011-06-10
18516,en,"Before the war, in Berlin, Adam was an entertainer- cabaret impresario, magician, musician-loved by all until he finds himself in a concentration camp, confronted by Commandant Klein. Adam survives the camp by becoming the Klein's ""dog"", entertaining him while his wife and daughter are sent off to die. ""Adam Resurrected"" is the story of a man who once was a dog who meets a dog who once was a boy.",2.574014,106.0,Released,,Adam Resurrected,6.4,22,10000000.0,90909.0,2008-08-08
17577,en,"Captain Mack leads an elite military unit on a search for a missing scientist, and comes face-to-face with an an ancient evil lying beneath the Middle Eastern desert. Evil that is not of this world. Evil that should never be unearthed.",5.0994720000000004,90.0,Released,An evil entombed for 2000 years... until now.,The Devil's Tomb,4.0,53,10000000.0,0.0,2009-05-26
15067,ko,"The story of three Korean outlaws in 1930s Manchuria and their dealings with the Japanese army and Chinese and Russian bandits. The Good (a Bounty hunter), the Bad (a hitman), and the Weird (a thief) battle the army and the bandits in a race to use a treasure map to uncover the riches of legend.",11.847324,130.0,Released,A Fistful of Fun!,"The Good, The Bad, The Weird",7.1,193,10000000.0,42226657.0,2008-07-16
78383,en,"Abby Russell, a beautiful, dedicated nurse with a sinister side, has a secret life in which she targets and punishes dishonest men.",10.013629,99.0,Released,Your pain is her pleasure.,Nurse 3-D,4.9,119,10.0,10000000.0,2013-09-28
43090,en,"A quiet and peaceful community in the Dominion of Canada is shaken up by the arrival of a wounded and stinky gun-toting American cowboy, simply known as The Montana Kid, wanted for the alleged killing of seven men. A subsequent clarification reveals that his real name is Sean Rafferty, and he admits to killing, not seven, but eleven men. Things only get worse after Sean gets in the bad books of the local militia, and with armed bounty hunters hot on his trail, challenges the local unarmed blacksmith, Jack Smith, to a duel - wild west style! Written by rAjOo",3.753703,89.0,Released,Fastest draw in the North... kinda.,Gunless,6.7,27,10000000.0,458054.0,2010-04-30
16614,en,"In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world.",19.978021,107.0,Released,Nothing brings people together like a crappy summer job.,Adventureland,6.4,737,9500000.0,17164377.0,2009-04-03
9700,en,"In Havana, Cuba in the late 1950's, a wealthy family, one of whose sons is a prominent nightclub owner, is caught in the violent transition from the oppressive regime of Batista to the Marxist government of Fidel Castro. Castro's regime ultimately leads the nightclub owner to flee to New York.",3.5885290000000003,144.0,Released,,The Lost City,6.0,24,9600000.0,4386236.0,2005-09-03
10471,en,"Ice Cube returns as Craig Jones, a streetwise man from South Central Los Angeles who has a knack for getting into trouble. This time out, Craig is still trying to outsmart neighborhood bully Debo (Tommy ""Tiny"" Lister Jr.); after Craig gets the better of Debo in a fist fight, Debo is determined to flatten Craig in a rematch. Looking to stay out of Debo's way, Craig's dad decides that it would be a good idea for Craig to hide out with his Uncle Elroy and cousin Day-Day in Rancho Cucamonga... but trouble seems to find him there also.",9.337388,98.0,Released,The suburbs make the hood look good.,Next Friday,6.4,135,11000000.0,59827328.0,2000-01-12
250066,en,"Two brothers, both with troubled paths, find themselves in the middle of one last bank job.",11.431434,94.0,Released,Brothers in arms for life.,American Heist,4.3,158,10000000.0,0.0,2014-09-11
667,en,A mysterious space craft kidnaps a Russian and American space capsule and brings the world on the verge of another World War. James Bond investigates the case in Japan and meets with his archenemy Blofeld. The fifth film from the legendary James Bond series starring Sean Connery as the British super agent.,28.675890999999996,117.0,Released,You Only Live Twice...and Twice is the only way to live!,You Only Live Twice,6.5,531,9500000.0,111584787.0,1967-06-12
86837,fr,"Georges and Anne are in their eighties. They are cultivated, retired music teachers. Their daughter, who is also a musician, lives abroad with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.",17.151293,127.0,Released,,Amour,7.5,400,8900000.0,19839492.0,2012-07-01
10306,en,"Carol Anne has been sent to live with her Aunt and Uncle in an effort to hide her from the clutches of the ghostly Reverend Kane, but he tracks her down and terrorises her in her relatives' appartment in a tall glass building. Will he finally achieve his target and capture Carol Anne again, or will Tangina be able, yet again, to thwart him?",11.225044,98.0,Released,He's found her.,Poltergeist III,4.5,123,10500000.0,14144000.0,1988-06-10
106845,en,"Five years after a zombie outbreak, the men and women of R-Division hunt down and destroy the undead. When they see signs of a second outbreak, they fear humanity may not survive.",5.346205,87.0,Released,We are the endangered species.,Re-Kill,4.9,34,9500000.0,0.0,2015-10-16
11576,en,"A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself.",14.562991,163.0,Released,The biggest entertainment ever to rock the screen with laughter!,"It's a Mad, Mad, Mad, Mad World",7.0,140,9400000.0,60000000.0,1963-11-07
219,es,"Raimunda (Penélope Cruz) works and lives Madrid with her husband Paco and daughter Paula. Her sister Sole (Lola Dueñas) lives nearby and they both miss their mother Irene (Carmen Maura), who died several years ago in a house fire along with their father. A former neighbor from their hometown reports that she has seen the ghost of Irene and both daughters do not believe her. After a murder and a family tragedy, Irene's spirit materializes around her daughters to help comfort them.",19.747809,121.0,Released,Return.,Volver,7.3,406,12899867.0,85582407.0,2006-03-16
11827,en,"A glowing orb terrorizes a young girl with a collection of stories of dark fantasy, eroticism and horror.",12.928269,90.0,Released,A Step Beyond Science Fiction,Heavy Metal,6.2,148,9300000.0,19571091.0,1981-08-07
22820,en,A teenager attends a fantasy writers' convention where he discovers his idea has been stolen by an established novelist.,3.193777,89.0,Released,"Oinus, Ainous, Anous, Odious.",Gentlemen Broncos,6.2,51,10000000.0,118482.0,2009-09-30
244316,en,Two estranged brothers reunite at their childhood home in the Alaskan wild. They set out on a two-day hike and are stalked by an unrelenting grizzly bear.,10.073144000000001,94.0,Released,Hunt or be hunted.,Into the Grizzly Maze,5.1,74,10000000.0,0.0,2015-02-27
62215,da,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,36.173598,136.0,Released,Enjoy it while it lasts,Melancholia,7.0,885,7400000.0,21817298.0,2011-05-26
348,en,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",94.184658,117.0,Released,In space no one can hear you scream.,Alien,7.9,4470,11000000.0,104931801.0,1979-05-25
30497,en,Five friends visiting their grandfather's house in the country are hunted and terrorized by a chain-saw wielding killer and his family of grave-robbing cannibals.,29.262427000000002,83.0,Released,Who will survive and what will be left of them?,The Texas Chain Saw Massacre,7.2,590,85000.0,30859000.0,1974-10-01
